Time, Ecoregion, Species, TempMult, MinJanTempMult, SoilMoistureMult, OtherAdjustMult, ProbEst
13, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
13, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
13, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
13, eco17, salicine,0.11,1.00,0.48,0.20,0.02
13, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
13, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
13, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
13, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
13, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
13, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
13, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
13, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
14, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
14, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
14, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
14, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
14, eco17, betupend,0.70,1.00,0.00,0.20,0.00
14, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
14, eco17, castsati,0.95,1.00,0.00,0.20,0.00
14, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
14, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
14, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
14, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
14, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
14, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
14, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
14, eco17, larideci,0.37,1.00,0.00,0.20,0.00
14, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
14, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
14, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
14, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
14, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
14, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
14, eco17, popualba,0.66,1.00,0.00,0.20,0.00
14, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
14, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
14, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
14, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
14, eco17, salicine,0.11,1.00,0.48,0.20,0.02
14, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
14, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
14, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
14, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
14, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
14, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
14, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
14, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
15, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
15, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
15, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
15, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
15, eco17, betupend,0.70,1.00,0.00,0.20,0.00
15, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
15, eco17, castsati,0.95,1.00,0.00,0.20,0.00
15, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
15, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
15, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
15, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
15, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
15, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
15, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
15, eco17, larideci,0.37,1.00,0.00,0.20,0.00
15, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
15, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
15, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
15, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
15, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
15, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
15, eco17, popualba,0.66,1.00,0.00,0.20,0.00
15, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
15, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
15, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
15, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
15, eco17, salicine,0.11,1.00,0.48,0.20,0.02
15, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
15, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
15, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
15, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
15, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
15, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
15, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
15, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
16, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
16, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
16, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
16, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
16, eco17, betupend,0.70,1.00,0.00,0.20,0.00
16, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
16, eco17, castsati,0.95,1.00,0.00,0.20,0.00
16, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
16, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
16, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
16, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
16, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
16, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
16, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
16, eco17, larideci,0.37,1.00,0.00,0.20,0.00
16, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
16, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
16, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
16, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
16, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
16, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
16, eco17, popualba,0.66,1.00,0.00,0.20,0.00
16, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
16, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
16, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
16, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
16, eco17, salicine,0.11,1.00,0.48,0.20,0.02
16, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
16, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
16, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
16, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
16, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
16, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
16, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
16, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
17, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
17, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
17, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
17, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
17, eco17, betupend,0.70,1.00,0.00,0.20,0.00
17, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
17, eco17, castsati,0.95,1.00,0.00,0.20,0.00
17, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
17, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
17, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
17, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
17, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
17, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
17, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
17, eco17, larideci,0.37,1.00,0.00,0.20,0.00
17, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
17, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
17, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
17, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
17, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
17, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
17, eco17, popualba,0.66,1.00,0.00,0.20,0.00
17, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
17, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
17, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
17, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
17, eco17, salicine,0.11,1.00,0.48,0.20,0.02
17, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
17, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
17, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
17, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
17, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
17, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
17, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
17, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
18, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
18, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
18, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
18, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
18, eco17, betupend,0.70,1.00,0.00,0.20,0.00
18, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
18, eco17, castsati,0.95,1.00,0.00,0.20,0.00
18, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
18, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
18, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
18, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
18, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
18, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
18, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
18, eco17, larideci,0.37,1.00,0.00,0.20,0.00
18, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
18, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
18, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
18, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
18, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
18, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
18, eco17, popualba,0.66,1.00,0.00,0.20,0.00
18, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
18, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
18, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
18, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
18, eco17, salicine,0.11,1.00,0.48,0.20,0.02
18, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
18, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
18, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
18, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
18, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
18, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
18, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
18, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
19, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
19, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
19, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
19, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
19, eco17, betupend,0.70,1.00,0.00,0.20,0.00
19, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
19, eco17, castsati,0.95,1.00,0.00,0.20,0.00
19, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
19, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
19, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
19, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
19, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
19, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
19, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
19, eco17, larideci,0.37,1.00,0.00,0.20,0.00
19, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
19, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
19, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
19, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
19, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
19, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
19, eco17, popualba,0.66,1.00,0.00,0.20,0.00
19, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
19, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
19, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
19, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
19, eco17, salicine,0.11,1.00,0.48,0.20,0.02
19, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
19, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
19, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
19, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
19, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
19, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
19, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
19, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
20, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
20, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
20, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
20, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
20, eco17, betupend,0.70,1.00,0.00,0.20,0.00
20, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
20, eco17, castsati,0.95,1.00,0.00,0.20,0.00
20, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
20, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
20, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
20, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
20, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
20, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
20, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
20, eco17, larideci,0.37,1.00,0.00,0.20,0.00
20, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
20, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
20, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
20, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
20, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
20, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
20, eco17, popualba,0.66,1.00,0.00,0.20,0.00
20, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
20, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
20, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
20, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
20, eco17, salicine,0.11,1.00,0.48,0.20,0.02
20, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
20, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
20, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
20, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
20, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
20, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
20, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
20, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
21, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
21, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
21, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
21, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
21, eco17, betupend,0.70,1.00,0.00,0.20,0.00
21, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
21, eco17, castsati,0.95,1.00,0.00,0.20,0.00
21, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
21, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
21, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
21, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
21, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
21, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
21, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
21, eco17, larideci,0.37,1.00,0.00,0.20,0.00
21, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
21, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
21, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
21, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
21, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
21, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
21, eco17, popualba,0.66,1.00,0.00,0.20,0.00
21, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
21, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
21, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
21, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
21, eco17, salicine,0.11,1.00,0.48,0.20,0.02
21, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
21, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
21, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
21, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
21, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
21, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
21, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
21, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
22, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
22, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
22, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
22, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
22, eco17, betupend,0.70,1.00,0.00,0.20,0.00
22, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
22, eco17, castsati,0.95,1.00,0.00,0.20,0.00
22, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
22, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
22, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
22, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
22, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
22, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
22, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
22, eco17, larideci,0.37,1.00,0.00,0.20,0.00
22, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
22, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
22, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
22, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
22, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
22, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
22, eco17, popualba,0.66,1.00,0.00,0.20,0.00
22, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
22, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
22, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
22, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
22, eco17, salicine,0.11,1.00,0.48,0.20,0.02
22, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
22, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
22, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
22, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
22, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
22, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
22, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
22, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
23, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
23, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
23, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
23, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
23, eco17, betupend,0.70,1.00,0.00,0.20,0.00
23, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
23, eco17, castsati,0.95,1.00,0.00,0.20,0.00
23, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
23, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
23, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
23, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
23, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
23, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
23, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
23, eco17, larideci,0.37,1.00,0.00,0.20,0.00
23, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
23, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
23, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
23, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
23, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
23, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
23, eco17, popualba,0.66,1.00,0.00,0.20,0.00
23, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
23, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
23, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
23, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
23, eco17, salicine,0.11,1.00,0.48,0.20,0.02
23, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
23, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
23, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
23, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
23, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
23, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
23, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
23, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
24, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
24, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
24, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
24, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
24, eco17, betupend,0.70,1.00,0.00,0.20,0.00
24, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
24, eco17, castsati,0.95,1.00,0.00,0.20,0.00
24, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
24, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
24, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
24, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
24, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
24, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
24, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
24, eco17, larideci,0.37,1.00,0.00,0.20,0.00
24, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
24, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
24, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
24, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
24, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
24, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
24, eco17, popualba,0.66,1.00,0.00,0.20,0.00
24, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
24, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
24, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
24, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
24, eco17, salicine,0.11,1.00,0.48,0.20,0.02
24, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
24, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
24, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
24, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
24, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
24, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
24, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
24, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
25, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
25, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
25, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
25, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
25, eco17, betupend,0.70,1.00,0.00,0.20,0.00
25, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
25, eco17, castsati,0.95,1.00,0.00,0.20,0.00
25, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
25, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
25, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
25, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
25, eco17, franalnu,0.95,1.00,0.20,0.20,0.04
25, eco17, fraxexce,0.99,1.00,0.00,0.20,0.00
25, eco17, ilexaqui,0.99,1.00,0.00,0.20,0.00
25, eco17, larideci,0.37,1.00,0.00,0.20,0.00
25, eco17, malusylv,0.95,1.00,0.00,0.20,0.00
25, eco17, piceabie,0.00,1.00,0.00,0.20,0.00
25, eco17, picesitc,0.00,1.00,0.00,0.20,0.00
25, eco17, pinunigr,0.00,1.00,0.55,0.20,0.00
25, eco17, pinupond,0.00,1.00,0.55,0.20,0.00
25, eco17, pinusylv,0.29,1.00,0.59,0.20,0.06
25, eco17, popualba,0.66,1.00,0.00,0.20,0.00
25, eco17, prunspin,0.95,1.00,0.32,0.20,0.06
25, eco17, pseumenz,0.64,1.00,0.00,0.20,0.00
25, eco17, querrobu,0.99,1.00,0.00,0.20,0.00
25, eco17, querrubr,0.99,1.00,0.00,0.20,0.00
25, eco17, salicine,0.11,1.00,0.48,0.20,0.02
25, eco17, sequsemp,0.26,1.00,0.48,0.20,0.05
25, eco17, sorbaria,1.00,1.00,0.32,0.20,0.06
25, eco17, sorbaucu,1.00,1.00,0.32,0.20,0.06
25, eco17, sorbtorm,0.95,1.00,0.32,0.20,0.06
25, eco17, taxubacc,0.99,1.00,0.32,0.20,0.06
25, eco17, tiliplat,0.96,1.00,0.00,0.20,0.00
25, eco17, tsughete,1.00,1.00,0.00,0.20,0.00
25, eco17, vibuopul,0.80,1.00,0.00,0.20,0.00
26, eco17, abiegran,0.52,1.00,0.00,0.20,0.00
26, eco17, acercamp,1.00,1.00,0.00,0.20,0.00
26, eco17, acerpseu,1.00,1.00,0.00,0.20,0.00
26, eco17, alnuglut,0.99,1.00,0.20,0.20,0.04
26, eco17, betupend,0.70,1.00,0.00,0.20,0.00
26, eco17, carpbetu,0.95,1.00,0.32,0.20,0.06
26, eco17, castsati,0.95,1.00,0.00,0.20,0.00
26, eco17, chamlaws,1.00,1.00,0.00,0.20,0.00
26, eco17, coryavel,0.99,1.00,0.00,0.20,0.00
26, eco17, cratmono,0.95,1.00,0.00,0.20,0.00
26, eco17, fagusylv,0.99,1.00,0.00,0.20,0.00
